,SEX,DESIGNATION,AGE,SALARY,UNIT,LEAVES USED,RATINGS,PAST EXP,YEARS
1827,1,Senior Manager,37,158394,IT,21,3,13,2.576317591
1828,0,Analyst,23,48602,Web,29,4,1,1.492128679
1829,1,Senior Analyst,26,52355,Management,23,4,1,1.678302533
1830,0,Analyst,25,40704,Marketing,29,5,2,1.59890486
1831,0,Analyst,25,40113,Management,15,4,1,3.003422313
1832,1,Analyst,21,47880,Management,29,3,0,1.990417522
1833,1,Analyst,23,43188,IT,19,2,0,1.609856263
1834,0,Analyst,23,40690,Operations,30,2,1,0.966461328
1835,1,Senior Analyst,26,53535,Operations,20,3,2,2.031485284
1836,0,Analyst,22,44448,Web,19,4,0,2.045174538
1837,1,Analyst,24,44149,Web,19,3,2,1.130732375
1838,1,Senior Analyst,28,51369,Management,20,3,2,2.880219028
1839,0,Analyst,25,41668,Finance,27,5,3,1.385352498
1840,1,Analyst,24,40727,IT,15,2,2,1.270362765
1841,1,Analyst,22,45249,Management,25,3,0,2.280629706
1842,0,Analyst,25,41688,Marketing,17,5,2,1.535934292
1843,1,Senior Analyst,25,55791,Web,22,3,2,1.155373032
1844,1,Analyst,23,41467,Web,19,3,0,1.560574949
1845,0,Analyst,23,45230,Marketing,23,5,0,1.823408624
1846,0,Analyst,23,41020,Web,28,4,0,1.897330595
1847,0,Senior Analyst,25,55980,IT,18,2,0,3.89596167
1848,1,Senior Analyst,25,51423,Marketing,24,5,0,2.7816564
1849,1,Analyst,25,48536,Operations,15,4,1,2.53798768
1850,0,Analyst,24,44359,Finance,18,5,1,2.439425051
1851,0,Manager,33,120988,IT,22,3,5,3.540041068
1852,1,Senior Analyst,27,57569,IT,26,4,4,1.659137577
1853,0,Analyst,23,43343,IT,22,2,1,1.366187543
1854,1,Analyst,21,47072,Operations,28,2,0,1.371663244
1855,1,Analyst,22,46074,Web,29,3,0,2.513347023
1856,1,Senior Manager,39,193319,Finance,20,5,10,3.570157426
1857,0,Senior Manager,35,151903,IT,21,5,12,1.166324435
1858,0,Analyst,23,45514,Finance,20,4,1,0.969199179
1859,0,Analyst,25,48722,IT,26,2,3,0.977412731
1860,1,Analyst,21,45522,Marketing,23,2,0,2.491444216
1861,0,Analyst,24,46776,Operations,26,5,1,1.941136208
1862,0,Analyst,25,46779,Management,18,4,2,1.557837098
1863,1,Analyst,23,48752,Finance,23,3,0,2.05065024
1864,1,Analyst,24,41950,IT,26,2,1,2.184804928
1865,1,Senior Analyst,25,57923,Management,28,3,1,2.308008214
1866,0,Analyst,23,48413,Management,22,5,0,1.880903491
1867,1,Manager,32,135210,Web,18,2,4,4.563997262
1868,0,Analyst,25,47250,Marketing,27,3,2,2.069815195
1869,0,Analyst,22,43472,Web,19,4,0,2.595482546
1870,0,Associate,31,96876,IT,25,4,4,1.672826831
1871,0,Analyst,25,48180,Marketing,20,2,1,2.814510609
1872,1,Associate,31,80367,Finance,15,2,8,1.478439425
1873,1,Analyst,22,48070,Finance,30,2,0,1.579739904
1874,0,Manager,35,140823,Web,19,5,11,1.637234771
1875,1,Analyst,21,41416,Marketing,17,5,0,1.481177276
1876,1,Manager,34,132054,Finance,16,4,5,5.859000684
1877,0,Analyst,23,42280,IT,18,2,1,1.32238193
1878,1,Analyst,24,45464,IT,23,5,2,1.401779603
1879,1,Analyst,25,45761,Web,28,5,2,2.061601643
1880,1,Associate,29,72237,Management,25,4,2,2.412046543
1881,0,Senior Analyst,26,51441,Finance,16,4,4,1.303216975
1882,0,Analyst,22,46540,Operations,19,2,0,1.199178645
1883,0,Analyst,24,45963,Finance,15,5,1,1.889117043
1884,1,Senior Manager,39,190626,Finance,30,5,13,3.211498973
1885,1,Analyst,22,48650,Operations,20,5,0,2.494182067
1886,0,Analyst,24,42250,Management,23,4,0,2.932238193
1887,0,Senior Analyst,26,64060,Web,28,4,1,2.373716632
1888,1,Analyst,21,42627,Operations,27,3,0,0.944558522
1889,1,Analyst,21,41487,Finance,16,3,0,2.491444216
1890,1,Analyst,24,40985,Web,18,5,2,1.264887064
1891,1,Analyst,22,46247,Operations,22,4,0,2.92128679
1892,0,Analyst,21,43681,Management,25,5,0,2.948665298
1893,1,Analyst,22,43161,Operations,21,4,0,2.926762491
1894,0,Associate,28,70589,Operations,25,5,0,4.758384668
1895,1,Senior Analyst,27,52533,Operations,25,3,1,3.991786448
1896,1,Analyst,21,42473,Operations,30,5,0,1.330595483
1897,0,Analyst,21,41726,Marketing,26,4,0,2.951403149
1898,0,Analyst,25,45674,Web,28,3,2,2.028747433
1899,0,Analyst,23,48225,IT,19,4,0,1.815195072
1900,1,Analyst,21,43414,IT,17,5,0,2.250513347
1901,1,Associate,30,81901,IT,22,4,6,3.104722793
1902,1,Analyst,24,48122,Management,20,2,1,1.927446954
1903,1,Analyst,22,41657,Web,23,5,0,2.491444216
1904,0,Analyst,22,40485,Management,27,5,0,1.73853525
1905,0,Analyst,25,43066,Finance,15,2,2,1.87816564
1906,1,Analyst,22,45836,Marketing,23,3,0,2.173853525
1907,1,Analyst,22,43168,Finance,24,5,0,2.548939083
1908,1,Analyst,23,48467,Operations,21,3,0,1.998631075
1909,0,Analyst,23,45696,IT,22,5,1,1.122518823
1910,1,Analyst,23,47719,Web,17,2,0,2.343600274
1911,1,Analyst,22,41290,Marketing,24,3,0,1.119780972
1912,0,Analyst,21,46550,Operations,19,2,0,1.560574949
1913,0,Analyst,25,48263,Operations,19,3,3,1.034907598
1914,1,Analyst,22,46312,Management,24,3,0,2.683093771
1915,1,Analyst,22,48854,IT,15,4,0,2.026009582
1916,1,Senior Analyst,25,52567,Marketing,19,3,0,3.386721424
1917,1,Analyst,23,49095,Finance,30,2,1,1.232032854
1918,0,Analyst,22,47248,Web,17,2,0,2.420260096
1919,1,Analyst,23,44364,Web,15,5,0,2.518822724
1920,1,Analyst,23,44610,Operations,29,5,0,2.458590007
1921,1,Analyst,22,48482,IT,29,3,0,2.683093771
1922,1,Manager,33,121962,Finance,16,3,7,5.470225873
1923,1,Analyst,22,48305,Web,25,5,0,1.267624914
1924,1,Analyst,25,41194,IT,17,4,3,1.270362765
1925,0,Analyst,25,49748,Operations,22,5,3,1.418206708
1926,0,Senior Analyst,28,58566,Operations,28,3,5,1.826146475
1927,0,Senior Analyst,28,50687,Management,23,5,5,1.938398357
1928,1,Director,39,301872,Operations,27,2,15,1.886379192
1929,1,Senior Analyst,26,66227,Operations,20,4,1,1.242984257
1930,0,Analyst,23,46105,Finance,16,3,0,2.773442847
1931,1,Senior Analyst,27,51055,Operations,27,2,2,3.865845311
1932,0,Senior Manager,36,197900,Marketing,29,4,14,1.221081451
1933,0,Analyst,25,42221,IT,25,4,2,1.84257358
1934,1,Analyst,25,41308,IT,19,3,1,2.959616701
1935,0,Analyst,23,45374,Operations,28,3,1,1.073237509
1936,0,Senior Analyst,25,59115,Management,26,4,0,2.699520876
1937,1,Analyst,24,42897,Web,30,3,2,1.347022587
1938,0,Analyst,24,48046,Operations,17,5,0,2.661190965
1939,0,Senior Analyst,28,57182,Management,28,4,3,2.485968515
1940,0,Analyst,22,44997,IT,16,4,0,1.872689938
1941,1,Analyst,23,40787,Web,29,5,0,2.313483915
1942,1,Associate,29,71488,IT,30,2,1,4.366872005
1943,1,Senior Analyst,25,51377,Marketing,22,5,0,2.658453114
1944,1,Analyst,22,45528,IT,18,2,0,2.647501711
1945,0,Analyst,21,43740,Marketing,20,3,0,2.737850787
1946,1,Analyst,24,43681,Marketing,22,4,1,1.549623546
1947,0,Director,42,236901,Operations,23,5,11,6.548939083
1948,0,Senior Analyst,25,57064,Management,18,5,0,2.045174538
1949,1,Analyst,25,44448,Operations,26,3,3,1.037645448
1950,0,Analyst,22,49141,Marketing,19,3,0,2.01779603
1951,1,Analyst,24,45589,IT,18,5,1,2.425735797
1952,1,Analyst,23,42055,Operations,19,3,1,1.242984257
1953,1,Analyst,21,46640,Operations,21,5,0,2.362765229
1954,1,Analyst,24,43385,Finance,25,4,0,2.743326489
1955,1,Analyst,24,40567,Operations,25,3,1,2.209445585
1956,0,Analyst,21,43932,Finance,30,3,0,2.546201232
1957,1,Analyst,24,41386,Web,20,4,2,0.966461328
1958,0,Analyst,22,42240,IT,25,3,0,1.672826831
1959,0,Analyst,21,41257,Web,21,3,0,1.908281999
1960,1,Analyst,23,42793,Marketing,24,3,0,2.277891855
1961,0,Associate,30,74929,Finance,21,5,6,3.452429843
1962,0,Analyst,24,46509,Marketing,29,3,2,0.955509925
1963,0,Analyst,24,48082,Marketing,17,3,2,1.029431896
1964,0,Analyst,24,43710,Finance,17,5,1,2.442162902
1965,1,Analyst,24,43464,Operations,30,4,2,0.991101985
1966,1,Associate,29,84058,Management,18,3,1,3.920602327
1967,0,Analyst,21,47029,IT,22,5,0,2.828199863
1968,0,Analyst,22,49634,Operations,16,2,0,1.919233402
1969,1,Analyst,25,41357,Operations,21,3,2,2.250513347
1970,0,Analyst,23,45349,Finance,17,3,0,2.067077344
1971,1,Analyst,25,42306,IT,28,5,1,2.581793292
1972,0,Analyst,22,48860,Management,17,3,0,1.965776865
1973,0,Analyst,25,48923,Management,29,3,2,2.009582478
1974,0,Associate,28,82388,Finance,26,2,4,1.086926762
1975,1,Analyst,22,40992,Finance,23,5,0,2.524298426
1976,0,Director,45,324783,Finance,24,5,19,3.345653662
1977,0,Analyst,24,49901,Web,24,4,0,2.882956879
1978,1,Analyst,25,43176,Marketing,30,4,2,1.67008898
1979,0,Analyst,22,41132,Operations,19,4,0,2.830937714
1980,1,Analyst,23,42624,Management,17,4,0,2.075290897
1981,1,Analyst,22,42136,Finance,23,4,0,2.543463381
1982,0,Analyst,22,43308,Web,19,2,0,2.069815195
1983,0,Senior Analyst,26,50492,Management,18,2,3,2.373716632
1984,1,Analyst,23,40698,Operations,29,4,0,2.140999316
1985,1,Analyst,25,46788,Web,28,5,2,2.01779603
1986,1,Analyst,21,40246,Marketing,24,5,0,2.658453114
1987,1,Analyst,23,45957,Operations,16,3,0,2.98973306
1988,0,Analyst,24,42952,Operations,28,3,1,1.590691307
1989,0,Analyst,23,47266,Operations,27,3,1,0.991101985
1990,0,Senior Analyst,28,56552,Marketing,17,5,2,1.196440794
1991,1,Manager,33,105657,Management,29,2,7,1.631759069
1992,1,Analyst,22,48572,IT,18,5,0,1.492128679
1993,1,Analyst,24,48414,Finance,23,3,1,2.412046543
1994,0,Analyst,24,48046,Operations,17,5,0,2.661190965
1995,1,Analyst,24,42144,Finance,26,3,2,0.955509925
1996,1,Analyst,21,44044,Management,19,5,0,2.746064339
1997,1,Analyst,22,48695,Web,17,4,0,2.710472279
1998,0,Analyst,21,42395,IT,27,3,0,1.35797399
1999,1,Manager,32,100764,IT,19,4,7,1.73853525
2000,0,Manager,33,142291,Management,26,4,9,1.07871321
2001,0,Senior Analyst,28,52324,Operations,26,4,3,1.508555784
2002,1,Analyst,25,48776,Management,15,3,2,1.639972621
2003,0,Analyst,23,43063,Marketing,27,3,1,1.341546886
2004,1,Senior Analyst,25,58290,Operations,25,3,0,3.644079398
2005,0,Analyst,22,45054,Marketing,19,2,0,1.368925394
2006,0,Analyst,25,43272,Operations,18,4,2,1.883641342
2007,0,Analyst,23,43260,Management,29,5,1,1.149897331
2008,1,Analyst,23,42237,Finance,15,4,1,1.467488022
2009,0,Senior Analyst,26,58366,Finance,28,5,2,1.100616016
2010,0,Analyst,24,46351,Finance,18,4,2,1.029431896
2011,0,Analyst,22,41381,Marketing,29,3,0,1.25119781
2012,0,Analyst,23,45704,Web,19,5,1,0.980150582
2013,0,Associate,29,97161,Finance,15,2,0,4.947296372
2014,1,Senior Analyst,26,67194,Web,15,2,0,2.004106776
2015,1,Analyst,24,42303,Management,16,4,1,1.713894593
2016,0,Analyst,22,44919,Management,23,3,0,1.284052019
2017,1,Associate,29,92590,Operations,26,4,3,3.167693361
2018,0,Analyst,24,48841,Operations,19,3,1,2.217659138
2019,1,Senior Analyst,26,60987,Finance,17,2,0,3.671457906
2020,1,Senior Analyst,25,56926,Finance,22,5,0,3.260780287
2021,0,Analyst,21,40684,Web,25,2,0,2.893908282
2022,1,Senior Manager,35,170971,Marketing,28,2,8,3.282683094
2023,0,Analyst,23,48511,Management,23,2,0,2.893908282
2024,0,Analyst,21,40271,Web,29,2,0,1.371663244
2025,1,Analyst,24,42805,Web,25,4,1,2.108145106
2026,1,Analyst,22,48030,Marketing,15,5,0,1.347022587
2027,0,Analyst,23,48730,IT,27,2,0,2.579055441
2028,1,Analyst,22,44638,Finance,15,5,0,2.46954141
2029,0,Analyst,25,43592,Web,18,2,2,2.075290897
2030,0,Senior Analyst,25,52704,Finance,28,4,0,1.158110883
2031,1,Senior Analyst,26,62533,IT,18,5,0,3.737166324
2032,0,Manager,33,129305,Finance,15,2,7,4.468172485
2033,0,Analyst,22,41144,IT,26,5,0,1.683778234
2034,0,Analyst,21,48025,Finance,26,5,0,1.648186174
2035,1,Analyst,23,42992,Marketing,30,2,0,2.784394251
2036,0,Analyst,21,45621,Marketing,23,2,0,2.269678303
2037,0,Analyst,25,43453,Management,25,5,1,2.770704997
2038,0,Analyst,24,48042,Finance,27,5,2,1.303216975
2039,0,Director,40,225412,Marketing,25,4,15,2.187542779
2040,0,Associate,31,88029,Finance,23,3,6,1.081451061
2041,1,Analyst,25,43418,Management,20,5,2,1.607118412
2042,0,Analyst,25,49968,IT,17,4,2,1.63449692
2043,0,Senior Analyst,25,62791,Web,23,5,0,3.115674196
2044,1,Analyst,23,40403,IT,15,5,1,1.013004791
2045,1,Senior Analyst,25,57923,Management,28,3,1,2.308008214
2046,1,Analyst,23,44799,Finance,25,3,1,1.297741273
2047,0,Senior Analyst,28,66747,Marketing,30,3,5,1.163586585
2048,1,Analyst,24,41955,Management,24,3,0,2.688569473
2049,0,Analyst,21,41962,Management,22,3,0,1.174537988
2050,0,Analyst,21,48240,Management,16,4,0,1.593429158
2051,1,Analyst,24,45631,Marketing,29,2,0,2.800821355
2052,0,Associate,28,94962,Web,17,2,1,2.275154004
2053,0,Analyst,22,45371,Operations,30,2,0,1.344284736
2054,1,Analyst,23,41888,Marketing,22,3,1,1.01026694
2055,1,Analyst,21,42822,Marketing,29,2,0,1.656399726
2056,0,Analyst,24,43900,Operations,23,5,1,1.973990418
2057,0,Analyst,24,47588,IT,19,3,2,1.415468857
2058,0,Analyst,23,43818,Management,17,3,1,1.023956194
2059,1,Associate,30,75507,Web,15,2,5,1.546885695
2060,0,Analyst,24,49822,Operations,18,3,1,1.952087611
2061,1,Senior Analyst,26,64540,Operations,26,5,0,1.092402464
2062,0,Analyst,24,41720,Marketing,24,4,0,2.800821355
2063,0,Analyst,22,40900,IT,29,5,0,2.962354552
2064,1,Analyst,23,42925,Management,26,3,0,2.721423682
2065,1,Senior Analyst,26,66540,Management,25,4,1,2.973305955
2066,0,Analyst,23,41394,IT,16,4,0,2.981519507
2067,0,Analyst,24,44946,Finance,28,3,2,1.388090349
2068,0,Analyst,24,49624,IT,17,4,0,2.71321013
2069,1,Analyst,23,47590,IT,24,2,0,1.971252567
2070,0,Senior Analyst,28,60155,Marketing,27,5,4,1.711156742
2071,0,Analyst,23,49296,Web,20,3,0,2.004106776
2072,0,Analyst,25,45729,IT,18,5,1,2.934976044
2073,1,Analyst,21,48682,Web,25,2,0,3.014373717
2074,0,Senior Analyst,28,51184,Web,24,2,2,2.729637235
2075,1,Senior Analyst,26,53602,Web,26,4,1,3.939767283
2076,1,Analyst,25,49976,Web,25,2,1,2.507871321
2077,1,Analyst,22,40312,Operations,29,4,0,2.004106776
2078,0,Analyst,23,46325,Management,20,4,0,1.98220397
2079,1,Analyst,21,41930,Finance,27,2,0,2.004106776
2080,1,Analyst,24,42289,Operations,18,4,1,2.387405886
2081,1,Analyst,24,45748,IT,15,5,2,1.11430527
2082,1,Analyst,23,41273,Finance,28,2,0,1.70568104
2083,1,Analyst,22,44391,Operations,18,5,0,1.445585216
2084,0,Analyst,25,47051,Operations,27,4,2,1.59890486
2085,0,Senior Manager,35,176567,IT,18,2,9,4.6954141
2086,0,Manager,35,123504,Marketing,15,2,9,3.646817248
2087,0,Analyst,22,48789,IT,27,2,0,1.188227242
2088,0,Analyst,21,42760,Marketing,20,2,0,2.718685832
2089,1,Analyst,24,48451,Finance,22,3,1,2.39835729
2090,0,Analyst,25,49310,Web,23,4,1,2.830937714
2091,0,Senior Manager,37,190414,Management,26,4,9,4.960985626
2092,0,Analyst,23,42538,IT,20,4,0,2.255989049
2093,1,Analyst,24,49469,Finance,22,3,2,1.371663244
2094,0,Analyst,23,41457,IT,18,4,0,1.708418891
2095,1,Analyst,23,47534,Finance,29,3,0,2.160164271
2096,1,Analyst,21,47658,Operations,29,3,0,2.822724162
2097,1,Manager,34,139615,Web,19,5,6,5.177275838
2098,1,Analyst,22,44103,Web,25,3,0,1.059548255
2099,1,Senior Analyst,26,66184,IT,26,4,0,2.830937714
2100,1,Analyst,22,41694,Finance,30,3,0,1.144421629
2101,0,Analyst,21,45185,Marketing,29,4,0,1.497604381
2102,0,Analyst,24,44938,Management,19,5,1,1.993155373
2103,1,Analyst,25,41546,Marketing,16,3,1,2.828199863
2104,0,Associate,29,86548,Operations,19,3,3,4.955509925
2105,1,Analyst,23,42056,IT,29,3,0,2.962354552
2106,0,Analyst,25,49190,Marketing,17,3,2,2.349075975
2107,1,Analyst,21,45716,Management,19,3,0,2.891170431
2108,0,Associate,30,77015,Finance,29,3,2,4.862422998
2109,1,Analyst,24,42527,Operations,30,3,1,2.012320329
2110,0,Director,41,355337,IT,24,3,12,5.14715948
2111,0,Analyst,25,43354,IT,27,4,1,2.962354552
2112,1,Senior Manager,35,170611,Web,25,2,8,3.436002738
2113,1,Analyst,25,47893,Management,21,2,2,2.168377823
2114,0,Analyst,25,46808,Operations,28,5,2,2.349075975
2115,0,Analyst,23,45815,IT,28,5,0,1.574264203
2116,1,Manager,35,103289,Web,29,3,11,3.063655031
2117,1,Analyst,25,44025,Operations,30,3,2,2.209445585
2118,0,Analyst,22,44005,Marketing,18,4,0,2.915811088
2119,0,Manager,33,119570,Finance,24,2,4,5.59890486
2120,0,Associate,32,92350,IT,23,2,5,3.389459274
2121,1,Analyst,24,46791,Finance,26,2,1,2.381930185
2122,0,Manager,32,143778,Management,16,4,6,4.167008898
2123,1,Analyst,21,48948,Marketing,29,4,0,2.948665298
2124,0,Analyst,21,48223,IT,19,2,0,2.694045175
2125,1,Analyst,25,40149,Finance,16,2,1,2.57357974
2126,1,Analyst,22,47674,Operations,16,2,0,1.574264203
2127,0,Analyst,21,48939,Web,26,3,0,1.070499658
2128,0,Analyst,22,44100,Finance,29,3,0,2.672142368
2129,0,Senior Analyst,26,58051,Web,21,2,2,3.34017796
2130,0,Analyst,24,47877,Web,24,5,0,2.611909651
2131,1,Analyst,22,46157,Marketing,22,3,0,1.98220397
2132,0,Analyst,21,42047,Finance,17,4,0,1.037645448
2133,0,Analyst,21,46999,Marketing,17,3,0,1.453798768
2134,0,Analyst,23,45131,Management,16,3,0,2.784394251
2135,0,Analyst,21,46862,Finance,29,4,0,2.866529774
2136,0,Analyst,23,49015,IT,21,3,1,1.073237509
2137,0,Associate,29,80173,Management,28,4,2,2.069815195
2138,1,Analyst,22,43113,Marketing,25,2,0,1.048596851
2139,1,Associate,31,86669,Marketing,19,3,5,3.140314853
2140,1,Analyst,21,40397,Marketing,26,3,0,2.291581109
2141,0,Analyst,22,44694,Operations,23,2,0,1.303216975
2142,1,Associate,29,97946,Management,21,4,5,2.631074606
2143,1,Analyst,24,41396,Web,22,3,1,1.612594114
2144,1,Analyst,25,42280,Management,17,5,1,2.715947981
2145,0,Senior Analyst,27,61390,Management,22,2,4,1.336071184
2146,0,Analyst,24,43310,Web,29,4,1,2.318959617
2147,1,Senior Analyst,28,60522,Marketing,17,5,2,1.18275154
2148,0,Analyst,25,45081,Finance,25,3,2,1.639972621
2149,0,Manager,32,144332,IT,17,4,6,4.147843943
2150,0,Analyst,21,49576,Management,24,5,0,1.336071184
2151,0,Analyst,24,40329,Finance,29,2,1,2.19301848
2152,1,Analyst,25,41781,Web,18,5,2,1.604380561
2153,1,Analyst,25,49522,Finance,17,2,2,1.976728268
2154,1,Senior Analyst,26,61046,Finance,28,5,1,1.308692676
2155,1,Senior Analyst,28,65656,Operations,30,2,3,1.620807666
2156,0,Analyst,24,49949,Finance,22,3,1,2.250513347
2157,0,Analyst,25,40161,Operations,17,4,2,1.919233402
2158,0,Analyst,24,42052,IT,25,5,1,1.891854894
2159,0,Analyst,24,45722,Marketing,22,2,0,2.841889117
2160,1,Associate,28,78615,Marketing,16,2,3,2.54072553
2161,1,Analyst,23,40565,Marketing,23,3,1,1.303216975
2162,1,Analyst,24,46662,Management,22,3,0,2.54072553
2163,0,Senior Manager,38,190850,Marketing,25,2,11,5.87816564
2164,1,Analyst,25,40752,Operations,29,2,1,2.902121834
2165,0,Analyst,23,41988,Operations,17,3,1,1.267624914
2166,0,Analyst,25,43328,Operations,17,4,2,1.563312799
2167,1,Senior Analyst,27,58848,IT,30,3,2,1.905544148
2168,1,Analyst,21,44718,Management,28,4,0,1.831622177
2169,1,Analyst,25,40231,Web,29,2,3,1.336071184
2170,0,Senior Analyst,26,54475,IT,21,5,0,1.979466119
2171,0,Analyst,24,40329,Finance,29,2,1,2.19301848
2172,1,Analyst,23,40085,Finance,24,4,0,2.119096509
2173,1,Senior Analyst,26,52198,Web,25,5,4,1.037645448
2174,1,Analyst,21,49666,IT,27,4,0,2.882956879
2175,1,Analyst,21,45277,IT,27,3,0,1.037645448
2176,0,Analyst,24,44002,Web,27,5,2,1.330595483
2177,0,Analyst,24,45621,Marketing,25,4,0,2.50513347
2178,0,Analyst,24,40578,Marketing,26,4,1,1.642710472
2179,1,Analyst,21,42879,Finance,21,5,0,2.584531143
2180,1,Analyst,21,40095,Finance,17,2,0,1.273100616
2181,0,Analyst,23,49364,Management,22,4,0,1.609856263
2182,0,Analyst,22,46078,Operations,15,3,0,2.6091718
2183,1,Senior Analyst,25,58428,Finance,29,2,0,2.636550308
2184,0,Analyst,24,40043,Management,21,4,1,1.905544148
2185,0,Analyst,22,41193,Finance,22,3,0,1.845311431
2186,0,Analyst,24,49045,Web,24,3,1,2.291581109
2187,0,Analyst,24,47291,Marketing,18,5,0,2.962354552
2188,1,Analyst,25,45296,Marketing,26,2,2,2.149212868
2189,0,Analyst,21,44281,Operations,15,4,0,1.163586585
2190,0,Senior Analyst,26,51655,Finance,28,5,4,1.305954825
2191,0,Senior Analyst,25,50605,IT,23,5,0,2.502395619
2192,1,Analyst,23,46612,Operations,20,2,0,2.154688569
2193,1,Analyst,22,48858,Management,23,3,0,2.455852156
2194,0,Senior Analyst,26,57783,Management,23,3,0,1.716632444
2195,1,Senior Analyst,28,61413,Web,21,5,3,4.013689254
2196,1,Senior Analyst,25,51423,Marketing,24,5,0,2.7816564
2197,1,Analyst,25,43074,Marketing,25,5,2,2.110882957
2198,1,Analyst,24,46659,Web,30,5,0,2.532511978
2199,0,Analyst,25,43893,Finance,20,5,1,2.95687885
2200,1,Analyst,23,40526,Management,24,4,0,2.362765229
2201,0,Analyst,25,48903,IT,16,3,3,1.223819302
2202,1,Manager,32,130328,Finance,18,3,4,3.312799452
2203,0,Analyst,22,43886,Finance,28,5,0,2.332648871
2204,0,Analyst,22,49868,Finance,20,4,0,1.522245038
2205,0,Analyst,23,43964,Management,17,3,1,1.470225873
2206,0,Analyst,22,45721,IT,17,3,0,1.034907598
2207,1,Analyst,25,44738,Marketing,28,3,1,2.603696099
2208,0,Analyst,21,41365,Marketing,17,3,0,2.726899384
2209,1,Analyst,22,41159,IT,20,5,0,2.7816564
2210,0,Analyst,21,43328,Web,20,3,0,2.171115674
2211,0,Analyst,25,40219,Marketing,22,4,1,2.855578371
2212,1,Analyst,23,41718,Management,28,4,0,2.373716632
2213,0,Analyst,23,41304,Web,20,4,0,2.444900753
2214,1,Analyst,23,42012,IT,30,5,0,1.511293634
2215,0,Analyst,25,41619,IT,23,2,2,2.458590007
2216,1,Analyst,22,48976,IT,30,3,0,2.198494182
2217,0,Analyst,21,46224,Operations,23,2,0,2.376454483
2218,0,Analyst,23,41144,IT,22,5,0,2.409308693
2219,1,Analyst,21,44850,Web,21,2,0,2.006844627
2220,0,Director,41,234374,IT,30,2,17,1.508555784
2221,0,Analyst,23,48279,IT,15,4,0,2.160164271
2222,0,Analyst,21,47061,Management,30,4,0,1.744010951
2223,1,Analyst,21,47422,Management,16,3,0,2.357289528
2224,1,Analyst,21,44602,Web,15,4,0,1.166324435
2225,0,Analyst,25,40288,Finance,16,3,3,0.952772074
2226,1,Senior Analyst,28,63156,Finance,26,5,4,1.801505818
2227,0,Analyst,23,45380,Management,30,4,0,2.631074606
2228,1,Analyst,22,49896,IT,20,4,0,1.292265572
2229,0,Analyst,22,46427,IT,19,4,0,1.478439425
2230,0,Analyst,24,44795,Finance,29,5,2,0.993839836
2231,0,Analyst,24,49183,IT,19,2,1,1.850787132
2232,1,Analyst,25,48042,IT,22,4,2,2.332648871
2233,1,Analyst,24,46126,Marketing,21,2,1,1.757700205
2234,0,Analyst,25,40946,Finance,23,5,2,1.626283368
2235,0,Analyst,25,40113,Management,15,4,1,3.003422313
2236,0,Analyst,22,48808,Finance,24,4,0,2.896646133
2237,1,Analyst,25,46956,Marketing,18,2,3,1.401779603
2238,0,Analyst,24,43201,Operations,16,4,0,2.74880219
2239,1,Senior Analyst,25,61368,Finance,20,3,0,3.312799452
2240,1,Analyst,24,47890,Management,20,2,1,2.36550308
2241,0,Associate,28,71816,Management,20,4,4,1.204654346
2242,1,Analyst,25,44182,IT,15,3,2,2.327173169
2243,0,Analyst,25,49466,Marketing,25,4,2,1.9137577
2244,1,Analyst,24,40927,IT,18,4,2,1.11156742
2245,1,Manager,32,110064,Web,30,2,9,1.262149213
2246,0,Analyst,24,41904,Web,20,2,1,1.883641342
2247,1,Associate,28,99505,Marketing,20,3,1,4.947296372
2248,1,Analyst,21,49980,IT,23,3,0,2.324435318
2249,0,Analyst,21,42277,Marketing,17,4,0,1.535934292
2250,1,Analyst,22,47500,Operations,28,5,0,2.819986311
2251,0,Analyst,22,49785,Finance,18,2,0,1.379876797
2252,1,Analyst,22,45319,Web,22,4,0,1.401779603
2253,1,Analyst,24,45329,Management,27,2,1,1.793292266
2254,0,Analyst,25,42214,Finance,18,5,3,1.029431896
2255,0,Analyst,21,41225,IT,18,5,0,1.35523614
2256,1,Analyst,24,47143,Management,27,3,1,2.351813826
2257,0,Analyst,22,43064,Management,19,5,0,1.226557153
2258,1,Analyst,23,41277,Operations,28,4,0,1.659137577
2259,0,Analyst,21,47458,Web,16,4,0,2.721423682
2260,0,Analyst,23,41608,Management,19,3,0,2.047912389
2261,0,Senior Analyst,27,60352,IT,16,2,0,2.833675565
2262,0,Analyst,23,44988,Web,22,4,0,1.790554415
2263,0,Analyst,25,46004,Marketing,29,2,1,2.507871321
2264,1,Analyst,25,46386,IT,22,3,1,2.981519507
2265,1,Analyst,25,41135,Operations,19,2,2,2.056125941
2266,1,Manager,34,147110,Finance,20,5,10,1.226557153
2267,0,Associate,31,88069,Management,15,5,3,3.466119097
2268,1,Analyst,24,41146,IT,21,5,0,2.559890486
2269,1,Senior Analyst,27,50084,Management,27,2,1,1.242984257
2270,0,Analyst,25,46519,Web,16,2,2,1.850787132
2271,1,Analyst,22,40438,Operations,16,5,0,2.217659138
2272,0,Director,40,225412,Marketing,25,4,15,2.187542779
2273,0,Associate,31,94836,Finance,18,2,6,1.998631075
2274,0,Senior Analyst,26,66244,Operations,27,4,0,3.299110198
2275,0,Analyst,24,46823,Finance,27,3,1,2.165639973
2276,1,Analyst,25,49706,Web,20,3,2,1.867214237
