,SEX,DESIGNATION,AGE,SALARY,UNIT,LEAVES USED,RATINGS,PAST EXP,YEARS
1428,1,Analyst,22.0,49140,Finance,21.0,5.0,0,2.078028747433265
1429,0,Analyst,24.0,47109,Marketing,25.0,5.0,1,1.8699520876112252
1430,1,Analyst,22.0,43210,Operations,23.0,3.0,0,2.5489390828199863
1431,0,Analyst,21.0,40041,IT,19.0,3.0,0,1.4729637234770705
1432,0,Analyst,21.0,43383,IT,26.0,3.0,0,2.461327857631759
1433,1,Associate,29.0,93279,Operations,26.0,4.0,3,1.5195071868583163
1434,1,Analyst,23.0,44416,Operations,15.0,4.0,1,1.325119780971937
1435,1,Analyst,21.0,41741,Marketing,27.0,2.0,0,2.4750171115674195
1436,0,Analyst,25.0,40238,Web,28.0,3.0,2,1.9931553730321698
1437,0,Analyst,24.0,43429,Web,15.0,3.0,0,2.6830937713894594
1438,1,Analyst,25.0,42830,Operations,25.0,2.0,3,0.9911019849418207
1439,0,Analyst,23.0,42837,Marketing,23.0,3.0,1,1.3388090349075976
1440,0,Senior Analyst,26.0,57169,IT,19.0,4.0,0,2.3600273785078714
1441,1,Analyst,24.0,45754,IT,20.0,2.0,1,1.9110198494182067
1442,1,Senior Analyst,28.0,52739,Finance,22.0,3.0,1,3.5071868583162216
1443,0,Analyst,22.0,48360,IT,26.0,4.0,0,2.674880219028063
1444,0,Analyst,21.0,49610,Marketing,20.0,3.0,0,0.999315537303217
1445,0,Analyst,23.0,48672,Operations,28.0,2.0,1,1.111567419575633
1446,0,Analyst,23.0,41756,Finance,25.0,5.0,1,1.4099931553730323
1447,1,Analyst,23.0,43051,Marketing,15.0,2.0,0,2.0314852840520192
1448,0,Analyst,21.0,42895,Web,24.0,2.0,0,2.3655030800821355
1449,1,Senior Analyst,25.0,50524,Marketing,15.0,5.0,0,1.3552361396303902
1450,0,Analyst,25.0,45128,Web,20.0,5.0,3,1.2922655715263518
1451,1,Manager,33.0,129334,Marketing,26.0,4.0,4,5.30321697467488
1452,0,Analyst,24.0,46291,Management,24.0,3.0,2,1.054072553045859
1453,0,Analyst,23.0,42455,Finance,23.0,4.0,0,1.842573579739904
1454,1,Associate,29.0,95039,Web,30.0,3.0,7,0.9637234770704997
1455,0,Analyst,23.0,49437,Finance,23.0,2.0,0,2.6091718001368926
1456,1,Analyst,22.0,45108,Finance,26.0,2.0,0,2.113620807665982
1457,1,Analyst,24.0,47577,Web,28.0,5.0,0,2.8966461327857633
1458,0,Associate,29.0,98323,Operations,26.0,4.0,0,3.9507186858316223
1459,0,Analyst,22.0,40780,Web,16.0,4.0,0,2.9568788501026693
1460,1,Analyst,22.0,40001,Operations,22.0,2.0,0,1.3032169746748803
1461,0,Analyst,21.0,46012,Marketing,24.0,4.0,0,2.2833675564681726
1462,0,Analyst,23.0,45380,Management,30.0,4.0,0,2.631074606433949
1463,1,Associate,32.0,75288,Management,26.0,3.0,6,2.9952087611225187
1464,0,Analyst,22.0,41729,IT,27.0,5.0,0,2.4914442162902124
1465,1,Analyst,24.0,42376,IT,15.0,2.0,1,2.294318959616701
1466,0,Analyst,21.0,46734,Web,26.0,5.0,0,2.757015742642026
1467,1,Analyst,23.0,42345,Web,30.0,5.0,0,2.294318959616701
1468,0,Senior Analyst,28.0,62859,Finance,30.0,4.0,3,3.4086242299794662
1469,0,Analyst,21.0,41564,Finance,29.0,5.0,0,2.7186858316221767
1470,0,Analyst,25.0,48808,Web,23.0,5.0,3,1.0157426420260096
1471,0,Analyst,25.0,42112,Operations,24.0,3.0,3,1.1279945242984257
1472,0,Analyst,24.0,40310,Web,22.0,5.0,1,2.223134839151266
1473,0,Manager,34.0,128068,Finance,30.0,2.0,10,2.6119096509240247
1474,1,Analyst,22.0,48587,Operations,28.0,3.0,0,2.297056810403833
1475,0,Associate,29.0,89965,Operations,26.0,5.0,1,3.241615331964408
1476,1,Analyst,25.0,47289,Marketing,22.0,5.0,3,1.1827515400410678
1477,0,Analyst,21.0,46597,IT,28.0,3.0,0,2.9103353867214237
1478,0,Associate,28.0,95938,Web,23.0,5.0,2,1.943874058863792
1479,0,Manager,35.0,148890,Marketing,21.0,4.0,8,4.7501711156741955
1480,0,Analyst,21.0,40551,Operations,16.0,4.0,0,3.0006844626967832
1481,0,Analyst,24.0,46127,Operations,15.0,2.0,0,2.855578370978782
1482,0,Senior Analyst,28.0,56518,Finance,19.0,4.0,4,3.1129363449691994
1483,0,Analyst,22.0,43096,Management,26.0,5.0,0,1.7385352498288844
1484,0,Analyst,21.0,48203,Web,24.0,2.0,0,2.305270362765229
1485,0,Analyst,21.0,48190,Management,28.0,3.0,0,2.3928815879534566
1486,0,Associate,28.0,97478,IT,20.0,2.0,4,1.1882272416153319
1487,0,Associate,28.0,76887,IT,26.0,2.0,2,3.375770020533881
1488,0,Analyst,24.0,45619,Finance,22.0,2.0,0,2.8501026694045173
1489,0,Analyst,25.0,45754,Marketing,17.0,2.0,2,1.782340862422998
1490,1,Analyst,25.0,47573,Web,25.0,4.0,2,1.787816563997262
1491,1,Analyst,21.0,45485,Operations,27.0,2.0,0,2.9815195071868583
1492,1,Senior Analyst,27.0,65806,Finance,21.0,2.0,1,2.97056810403833
1493,0,Analyst,24.0,48976,Finance,18.0,4.0,2,1.4537987679671458
1494,1,Analyst,25.0,47530,Web,23.0,3.0,2,1.6153319644079398
1495,0,Senior Analyst,28.0,52324,Operations,26.0,4.0,3,1.5085557837097878
1496,1,Analyst,25.0,43563,Web,19.0,5.0,3,0.9883641341546886
1497,1,Analyst,23.0,48788,Finance,25.0,5.0,0,2.7980835044490076
1498,0,Analyst,21.0,48240,Operations,29.0,5.0,0,2.4421629021218343
1499,1,Analyst,25.0,47881,Marketing,18.0,3.0,3,1.325119780971937
1500,0,Director,41.0,234374,IT,30.0,2.0,17,1.5085557837097878
1501,1,Analyst,23.0,45822,Management,17.0,4.0,0,2.2806297056810405
1502,1,Analyst,24.0,40318,IT,18.0,5.0,2,1.486652977412731
1503,1,Analyst,21.0,48155,Web,22.0,4.0,0,2.3572895277207393
1504,0,Senior Analyst,25.0,51565,Marketing,16.0,4.0,1,2.187542778918549
1505,1,Analyst,24.0,40285,IT,24.0,2.0,1,2.431211498973306
1506,1,Analyst,21.0,40929,Web,17.0,3.0,0,0.944558521560575
1507,0,Analyst,22.0,45528,Operations,25.0,4.0,0,1.2402464065708418
1508,0,Analyst,25.0,41203,Management,24.0,5.0,1,2.543463381245722
1509,0,Analyst,23.0,42864,Marketing,19.0,5.0,0,2.7980835044490076
1510,0,Senior Analyst,26.0,62169,Web,30.0,5.0,1,2.6666666666666665
1511,1,Director,44.0,294564,Web,24.0,5.0,13,6.4722792607802875
1512,0,Associate,29.0,92774,IT,25.0,5.0,6,2.403832991101985
1513,0,Senior Analyst,26.0,61956,Finance,29.0,2.0,0,3.7152635181382614
1514,1,Analyst,23.0,44076,Web,18.0,5.0,1,1.3716632443531827
1515,0,Analyst,21.0,44948,Operations,28.0,3.0,0,2.921286789869952
1516,1,Analyst,24.0,46935,IT,18.0,2.0,2,1.434633812457221
1517,0,Analyst,25.0,41125,Marketing,16.0,3.0,2,1.9082819986310746
1518,0,Analyst,22.0,46151,Operations,29.0,3.0,0,1.8042436687200547
1519,1,Senior Analyst,25.0,55885,Marketing,30.0,4.0,0,1.9794661190965093
1520,0,Analyst,21.0,42751,Finance,21.0,3.0,0,2.4531143052703626
1521,0,Analyst,22.0,45487,IT,22.0,2.0,0,1.3004791238877482
1522,0,Senior Analyst,25.0,60125,Finance,21.0,3.0,1,2.099931553730322
1523,0,Senior Analyst,26.0,52224,IT,19.0,3.0,3,1.73305954825462
1524,1,Analyst,23.0,42793,Marketing,24.0,3.0,0,2.2778918548939084
1525,0,Analyst,24.0,48393,Finance,18.0,4.0,0,2.5845311430527036
1526,0,Senior Analyst,28.0,60853,Management,26.0,4.0,4,3.2361396303901437
1527,0,Analyst,23.0,44412,Management,17.0,5.0,0,1.9028062970568105
1528,1,Analyst,22.0,45689,Finance,22.0,3.0,0,2.00684462696783
1529,1,Analyst,25.0,44354,Finance,24.0,3.0,1,2.9787816563997263
1530,0,Senior Analyst,26.0,68026,Management,17.0,2.0,0,2.9787816563997263
1531,0,Senior Analyst,25.0,56291,IT,30.0,3.0,1,1.0732375085557837
1532,1,Analyst,25.0,47564,Operations,26.0,5.0,2,1.8015058179329226
1533,1,Analyst,24.0,45344,Web,25.0,3.0,1,1.8754277891854894
1534,1,Senior Manager,35.0,176158,Management,16.0,4.0,10,4.312114989733059
1535,0,Analyst,23.0,46414,IT,20.0,4.0,0,2.639288158795346
1536,0,Analyst,23.0,42962,Web,24.0,3.0,1,1.2375085557837098
1537,1,Manager,32.0,137754,IT,27.0,5.0,6,4.509240246406571
1538,0,Analyst,21.0,43797,IT,15.0,5.0,0,1.9931553730321698
1539,0,Analyst,22.0,44697,Marketing,24.0,4.0,0,2.2286105407255303
1540,0,Analyst,23.0,44214,Web,23.0,4.0,0,1.700205338809035
1541,0,Analyst,23.0,42455,Finance,23.0,4.0,0,1.842573579739904
1542,0,Analyst,21.0,43393,Marketing,27.0,4.0,0,1.7522245037645447
1543,1,Analyst,23.0,47157,Marketing,27.0,4.0,1,0.9582477754962354
1544,0,Analyst,23.0,43172,Management,23.0,4.0,0,1.7686516084873374
1545,0,Manager,34.0,106755,Finance,30.0,2.0,7,2.732375085557837
1546,0,Analyst,21.0,40902,IT,15.0,5.0,0,2.1546885694729636
1547,0,Analyst,22.0,40013,Operations,24.0,3.0,0,1.73305954825462
1548,0,Analyst,25.0,43162,Management,23.0,3.0,1,2.622861054072553
1549,1,Analyst,23.0,46612,Operations,20.0,2.0,0,2.1546885694729636
1550,0,Analyst,23.0,47633,Operations,19.0,5.0,0,1.648186173853525
1551,0,Analyst,22.0,47039,Marketing,24.0,2.0,0,1.0266940451745379
1552,1,Analyst,25.0,48406,Web,30.0,5.0,2,2.3655030800821355
1553,1,Analyst,22.0,42840,Operations,22.0,4.0,0,1.1718001368925393
1554,0,Analyst,25.0,46896,Management,22.0,4.0,2,2.3737166324435317
1555,0,Analyst,25.0,48362,Web,27.0,2.0,1,2.54072553045859
1556,0,Senior Manager,35.0,196857,IT,20.0,2.0,10,2.869267624914442
1557,0,Analyst,23.0,49432,Marketing,20.0,3.0,0,2.926762491444216
1558,0,Analyst,24.0,42672,Finance,23.0,4.0,1,1.9219712525667352
1559,0,Analyst,25.0,44373,Marketing,20.0,5.0,3,1.0677618069815196
1560,1,Senior Analyst,28.0,69223,Marketing,23.0,3.0,3,1.1718001368925393
1561,0,Analyst,24.0,46349,Web,22.0,2.0,1,2.0698151950718686
1562,0,Manager,32.0,138026,Web,26.0,2.0,4,3.047227926078029
1563,1,Analyst,25.0,44129,Web,15.0,2.0,2,1.5195071868583163
1564,0,Analyst,25.0,47343,Web,25.0,3.0,2,1.6427104722792607
1565,0,Analyst,22.0,42375,Management,21.0,2.0,0,1.0403832991101984
1566,1,Analyst,25.0,45083,Operations,29.0,4.0,2,1.7522245037645447
1567,0,Analyst,25.0,44202,Management,22.0,2.0,3,1.1416837782340863
1568,1,Senior Analyst,27.0,59124,Marketing,26.0,2.0,1,3.7973990417522243
1569,1,Senior Analyst,25.0,64913,Finance,29.0,4.0,0,4.01368925393566
1570,0,Manager,33.0,129305,Finance,15.0,2.0,7,4.468172484599589
1571,1,Analyst,25.0,47477,Management,28.0,3.0,3,1.352498288843258
1572,0,Senior Analyst,26.0,52287,Web,22.0,4.0,3,1.943874058863792
1573,0,Analyst,22.0,45527,IT,16.0,3.0,0,2.595482546201232
1574,0,Analyst,24.0,45769,IT,22.0,3.0,0,2.6776180698151952
1575,1,Senior Manager,35.0,192623,Marketing,17.0,3.0,6,4.941820670773443
1576,1,Analyst,24.0,48497,Finance,22.0,3.0,0,2.855578370978782
1577,0,Analyst,22.0,48007,IT,16.0,4.0,0,1.8726899383983573
1578,1,Analyst,24.0,41900,Web,24.0,4.0,1,1.7467488021902806
1579,1,Analyst,25.0,47257,Finance,25.0,2.0,2,1.51129363449692
1580,1,Analyst,21.0,40818,Web,24.0,2.0,0,2.0944558521560577
1581,1,Analyst,23.0,42981,Marketing,20.0,4.0,1,1.4099931553730323
1582,1,Analyst,22.0,47677,Marketing,29.0,5.0,0,2.841889117043121
1583,1,Senior Analyst,27.0,60206,Finance,19.0,2.0,2,3.649555099247091
1584,1,Analyst,24.0,47439,Operations,17.0,4.0,2,0.9390828199863107
1585,1,Analyst,25.0,42410,Finance,25.0,5.0,2,1.8316221765913758
1586,1,Analyst,25.0,43194,Operations,30.0,2.0,3,1.056810403832991
1587,1,Analyst,25.0,48455,IT,24.0,2.0,2,2.217659137577002
1588,0,Senior Manager,39.0,180778,Finance,23.0,4.0,11,3.268993839835729
1589,1,Associate,32.0,75024,IT,29.0,3.0,3,3.5208761122518824
1590,0,Analyst,22.0,40479,Operations,18.0,4.0,0,0.9582477754962354
1591,0,Analyst,23.0,43436,Operations,23.0,3.0,1,1.270362765229295
1592,0,Senior Analyst,25.0,63959,Operations,21.0,2.0,0,3.8521560574948666
1593,1,Senior Analyst,27.0,53517,Finance,19.0,3.0,3,3.033538672142368
1594,1,Associate,29.0,99521,Web,26.0,5.0,0,4.689938398357289
1595,0,Analyst,24.0,42897,Finance,17.0,2.0,0,2.726899383983573
1596,0,Analyst,21.0,44742,IT,26.0,5.0,0,1.4072553045859
1597,0,Analyst,24.0,43748,Finance,28.0,3.0,1,2.0506502395619437
1598,0,Analyst,23.0,47571,IT,16.0,2.0,1,1.3032169746748803
1599,0,Analyst,23.0,45816,Management,30.0,3.0,1,1.0047912388774811
1600,0,Senior Manager,35.0,162639,IT,19.0,5.0,9,4.8815879534565365
1601,0,Analyst,24.0,49470,Operations,29.0,4.0,1,1.7056810403832992
1602,1,Analyst,21.0,48529,Web,19.0,5.0,0,1.538672142368241
1603,1,Analyst,24.0,43688,Operations,26.0,5.0,2,1.1718001368925393
1604,0,Analyst,21.0,44104,Marketing,22.0,5.0,0,2.1409993155373033
1605,1,Analyst,21.0,48295,Web,30.0,4.0,0,2.242299794661191
1606,0,Analyst,25.0,40634,IT,23.0,5.0,1,2.595482546201232
1607,0,Analyst,24.0,40486,Finance,22.0,5.0,1,2.217659137577002
1608,0,Analyst,24.0,45002,Operations,26.0,4.0,2,1.2840520191649556
1609,0,Senior Analyst,28.0,64248,IT,17.0,4.0,4,3.277207392197125
1610,0,Analyst,21.0,48831,IT,30.0,3.0,0,2.0752908966461328
1611,1,Associate,32.0,70154,Management,19.0,3.0,8,3.1978097193702943
1612,1,Analyst,22.0,46479,Marketing,25.0,5.0,0,1.0677618069815196
1613,1,Analyst,22.0,48587,Operations,28.0,3.0,0,2.297056810403833
1614,1,Analyst,23.0,40567,IT,26.0,2.0,0,2.3572895277207393
1615,0,Analyst,22.0,42322,Finance,22.0,3.0,0,2.6666666666666665
1616,0,Analyst,23.0,48179,IT,30.0,2.0,0,2.7871321013004793
1617,1,Analyst,21.0,48082,IT,29.0,2.0,0,1.1444216290212184
1618,0,Analyst,23.0,46343,Web,29.0,4.0,1,0.9801505817932923
1619,1,Analyst,22.0,49974,Marketing,25.0,2.0,0,2.3928815879534566
1620,0,Analyst,22.0,45229,Operations,17.0,5.0,0,2.729637234770705
1621,1,Analyst,21.0,44160,Web,22.0,2.0,0,1.1006160164271048
1622,1,Analyst,23.0,44371,Finance,22.0,2.0,0,2.6639288158795345
1623,1,Analyst,24.0,46820,IT,23.0,2.0,1,1.8453114305270362
1624,1,Analyst,21.0,40327,Finance,28.0,4.0,0,2.209445585215606
1625,1,Analyst,22.0,43481,Management,15.0,4.0,0,1.9164955509924708
1626,0,Analyst,22.0,42720,Web,24.0,4.0,0,2.198494182067077
1627,0,Senior Manager,38.0,172445,Operations,18.0,4.0,11,3.8357289527720737
1628,0,Analyst,22.0,42839,Finance,28.0,5.0,0,2.349075975359343
1629,0,Analyst,23.0,49052,IT,26.0,5.0,1,1.1854893908281998
1630,1,Senior Analyst,25.0,59481,Web,28.0,2.0,1,2.839151266255989
1631,0,Analyst,24.0,47150,Web,28.0,2.0,1,2.455852156057495
1632,1,Analyst,23.0,46690,Marketing,16.0,4.0,1,1.3552361396303902
1633,1,Senior Analyst,27.0,51240,Management,28.0,4.0,3,1.6125941136208077
1634,1,Analyst,22.0,46540,Operations,29.0,3.0,0,1.3032169746748803
1635,0,Analyst,22.0,45300,Web,30.0,3.0,0,1.4702258726899384
1636,0,Analyst,24.0,44212,Management,30.0,5.0,1,1.596167008898015
1637,0,Analyst,24.0,45352,Finance,26.0,5.0,1,1.9931553730321698
1638,1,Analyst,25.0,46071,Marketing,25.0,4.0,2,2.127310061601643
1639,1,Senior Analyst,28.0,60707,Finance,26.0,3.0,2,3.5236139630390144
1640,0,Analyst,21.0,42129,Finance,19.0,4.0,0,1.782340862422998
1641,1,Analyst,23.0,47597,Finance,26.0,4.0,0,2.1656399726214923
1642,1,Analyst,24.0,41819,Operations,21.0,3.0,1,1.568788501026694
1643,0,Senior Analyst,26.0,61956,Finance,29.0,2.0,0,3.7152635181382614
1644,1,Analyst,22.0,46741,IT,15.0,5.0,0,1.5304585900068446
1645,1,Analyst,23.0,47939,IT,17.0,3.0,1,1.4647501711156743
1646,1,Analyst,21.0,43036,Operations,27.0,2.0,0,2.940451745379877
1647,1,Associate,30.0,98716,Finance,20.0,4.0,5,3.575633127994524
1648,0,Analyst,21.0,49085,Web,25.0,3.0,0,2.6584531143052703
1649,0,Analyst,21.0,44681,Marketing,22.0,5.0,0,1.4209445585215605
1650,0,Analyst,25.0,45298,Management,19.0,5.0,2,1.5003422313483916
1651,1,Analyst,22.0,40384,Marketing,21.0,5.0,0,1.4921286789869952
1652,1,Senior Analyst,25.0,67458,Operations,21.0,3.0,0,1.106091718001369
1653,0,Senior Manager,39.0,161799,Management,28.0,3.0,13,4.80766598220397
1654,1,Analyst,22.0,45099,Web,18.0,3.0,0,1.7111567419575633
1655,1,Analyst,24.0,44472,Operations,17.0,5.0,2,1.0704996577686516
1656,0,Analyst,22.0,46770,Web,28.0,3.0,0,1.9137577002053388
1657,1,Associate,31.0,86993,Web,29.0,2.0,6,3.0417522245037647
1658,1,Analyst,23.0,44344,Web,29.0,4.0,1,1.3141683778234086
1659,0,Analyst,24.0,40986,Operations,27.0,5.0,1,2.294318959616701
1660,0,Senior Analyst,27.0,68182,IT,25.0,2.0,0,3.8329911019849416
1661,1,Analyst,24.0,49955,IT,18.0,4.0,2,1.054072553045859
1662,0,Analyst,21.0,48283,IT,25.0,3.0,0,1.3579739904175223
1663,1,Analyst,22.0,47859,IT,15.0,2.0,0,2.9130732375085557
1664,0,Analyst,25.0,42666,Finance,22.0,5.0,2,2.083504449007529
1665,0,Analyst,25.0,49931,Operations,28.0,3.0,1,2.937713894592745
1666,1,Analyst,21.0,41605,Web,20.0,4.0,0,1.626283367556468
1667,1,Analyst,23.0,45927,Marketing,20.0,5.0,0,2.184804928131417
1668,0,Analyst,22.0,42263,Finance,17.0,4.0,0,1.0431211498973305
1669,1,Analyst,21.0,44599,Web,19.0,4.0,0,2.9842573579739904
1670,1,Analyst,25.0,42210,IT,28.0,5.0,2,2.0752908966461328
1671,0,Analyst,25.0,41109,Marketing,29.0,3.0,2,1.5906913073237507
1672,1,Analyst,23.0,46693,IT,20.0,3.0,0,2.639288158795346
1673,0,Analyst,24.0,45342,Management,16.0,2.0,1,1.6536618754277892
1674,1,Analyst,22.0,42428,IT,18.0,4.0,0,1.5249828884325805
1675,0,Analyst,21.0,46076,Operations,16.0,4.0,0,2.5571526351813825
1676,0,Analyst,21.0,46064,Finance,25.0,3.0,0,2.7214236824093088
1677,0,Analyst,23.0,46966,Finance,24.0,4.0,0,1.8617385352498288
1678,1,Analyst,24.0,41445,Operations,22.0,2.0,2,0.9856262833675564
1679,0,Analyst,23.0,44598,Finance,25.0,4.0,0,2.401095140314853
1680,1,Senior Analyst,26.0,64137,Web,27.0,5.0,0,1.1006160164271048
1681,0,Associate,28.0,91920,Finance,19.0,4.0,6,0.9527720739219713
1682,1,Analyst,25.0,46723,Web,19.0,4.0,2,2.3134839151266258
1683,1,Analyst,21.0,44350,Finance,21.0,4.0,0,1.3388090349075976
1684,0,Analyst,21.0,41979,Operations,18.0,2.0,0,2.4503764544832305
1685,1,Senior Analyst,25.0,50524,Marketing,15.0,5.0,0,1.3552361396303902
1686,0,Analyst,24.0,47723,IT,22.0,2.0,2,1.1526351813826146
1687,0,Analyst,22.0,45926,Finance,29.0,2.0,0,1.3004791238877482
1688,1,Analyst,22.0,40040,Finance,25.0,4.0,0,0.9336071184120466
1689,0,Analyst,25.0,46767,IT,15.0,3.0,2,2.2778918548939084
1690,0,Analyst,23.0,40886,Web,15.0,2.0,0,2.086242299794661
1691,0,Associate,28.0,93659,Management,24.0,3.0,5,1.0896646132785763
1692,0,Analyst,25.0,44251,Web,29.0,3.0,3,1.3826146475017111
1693,0,Analyst,22.0,48682,Management,27.0,3.0,0,1.4921286789869952
1694,1,Senior Analyst,28.0,66184,Marketing,17.0,5.0,3,1.8973305954825461
1695,0,Analyst,23.0,45379,Operations,15.0,5.0,1,1.4729637234770705
1696,0,Senior Analyst,28.0,54749,Web,16.0,4.0,3,3.6249144421629023
1697,0,Analyst,22.0,47832,Finance,22.0,3.0,0,1.3169062286105406
1698,0,Associate,30.0,92184,Marketing,30.0,4.0,4,2.64476386036961
1699,0,Senior Analyst,25.0,60125,Finance,21.0,3.0,1,2.099931553730322
1700,0,Analyst,24.0,46591,Management,19.0,5.0,0,2.737850787132101
1701,1,Analyst,22.0,45673,Operations,29.0,2.0,0,1.163586584531143
1702,0,Senior Manager,35.0,182134,Web,20.0,5.0,9,3.972621492128679
1703,1,Analyst,24.0,49636,Operations,29.0,4.0,1,2.302532511978097
1704,0,Analyst,23.0,47376,Finance,22.0,2.0,0,1.6071184120465434
1705,0,Analyst,25.0,44251,Web,29.0,3.0,3,1.3826146475017111
1706,1,Analyst,22.0,45502,Management,27.0,4.0,0,1.7166324435318274
1707,1,Analyst,23.0,45370,Web,29.0,5.0,0,1.6098562628336757
1708,0,Analyst,24.0,48426,Marketing,22.0,2.0,2,1.2511978097193703
1709,0,Analyst,24.0,43144,Web,27.0,5.0,1,2.220396988364134
1710,0,Director,39.0,366063,Marketing,20.0,3.0,13,3.0636550308008212
1711,1,Senior Analyst,25.0,50266,IT,25.0,3.0,3,0.9883641341546886
1712,1,Analyst,23.0,41760,IT,24.0,4.0,1,1.0924024640657084
1713,1,Analyst,25.0,48877,Marketing,17.0,5.0,2,1.6673511293634498
1714,0,Associate,31.0,96757,Finance,15.0,2.0,3,3.868583162217659
1715,0,Analyst,24.0,41714,Management,27.0,5.0,1,1.6536618754277892
1716,0,Senior Analyst,28.0,65552,Management,28.0,4.0,1,2.4996577686516086
1717,1,Analyst,25.0,45611,Marketing,27.0,5.0,2,1.6536618754277892
1718,0,Senior Analyst,28.0,65267,Operations,22.0,4.0,1,1.6427104722792607
1719,1,Senior Analyst,26.0,66184,IT,26.0,4.0,0,2.830937713894593
1720,1,Analyst,21.0,40732,Finance,23.0,2.0,0,1.7084188911704312
1721,0,Analyst,21.0,49030,Management,25.0,2.0,0,2.105407255304586
1722,1,Analyst,24.0,48018,Management,28.0,3.0,1,1.5523613963039014
1723,0,Analyst,21.0,47104,Marketing,16.0,2.0,0,1.6919917864476386
1724,0,Analyst,23.0,40411,IT,16.0,4.0,1,1.2895277207392197
1725,0,Analyst,24.0,44069,IT,26.0,4.0,1,2.3846680355920604
1726,0,Analyst,23.0,45638,Operations,26.0,4.0,1,1.2046543463381245
1727,0,Analyst,21.0,49395,Management,19.0,2.0,0,1.242984257357974
1728,1,Analyst,22.0,48667,Web,24.0,3.0,0,2.620123203285421
1729,0,Associate,29.0,84840,Web,26.0,5.0,2,2.130047912388775
1730,1,Analyst,25.0,42830,Operations,25.0,2.0,3,0.9911019849418207
1731,0,Manager,34.0,124680,Finance,15.0,4.0,8,2.297056810403833
1732,0,Analyst,22.0,49537,Marketing,26.0,4.0,0,2.8720054757015743
1733,0,Analyst,25.0,40600,IT,20.0,3.0,3,1.1252566735112937
1734,1,Analyst,22.0,43464,IT,27.0,2.0,0,2.537987679671458
1735,0,Analyst,24.0,43493,Marketing,16.0,5.0,1,1.516769336071184
1736,1,Senior Analyst,28.0,67796,IT,21.0,5.0,2,3.7508555783709787
1737,1,Analyst,21.0,41863,IT,16.0,4.0,0,1.136208076659822
1738,1,Senior Analyst,25.0,68996,Operations,16.0,2.0,0,2.2477754962354553
1739,1,Analyst,23.0,47524,Finance,16.0,2.0,0,2.0123203285420943
1740,1,Analyst,25.0,45534,Operations,21.0,3.0,3,1.4757015742642026
1741,0,Analyst,22.0,41887,Finance,29.0,3.0,0,1.3305954825462012
1742,0,Analyst,23.0,49434,IT,15.0,3.0,0,2.7104722792607805
1743,1,Analyst,23.0,42992,Marketing,30.0,2.0,0,2.784394250513347
1744,1,Analyst,24.0,42086,IT,24.0,5.0,0,2.8062970568104038
1745,1,Analyst,25.0,44496,IT,18.0,2.0,3,1.2895277207392197
1746,0,Analyst,21.0,48492,Operations,16.0,4.0,0,2.239561943874059
1747,1,Analyst,22.0,45062,Web,20.0,4.0,0,2.625598904859685
1748,1,Analyst,21.0,44512,Marketing,25.0,3.0,0,2.535249828884326
1749,1,Analyst,22.0,45515,Finance,29.0,4.0,0,2.6584531143052703
1750,0,Analyst,25.0,48762,IT,24.0,2.0,1,2.6584531143052703
1751,1,Analyst,21.0,48182,Operations,21.0,4.0,0,0.9856262833675564
1752,0,Analyst,21.0,42467,Marketing,21.0,3.0,0,1.6673511293634498
1753,1,Analyst,23.0,43482,Web,21.0,3.0,0,1.9055441478439425
1754,1,Analyst,22.0,41705,Operations,25.0,2.0,0,2.403832991101985
1755,0,Analyst,21.0,48751,Operations,15.0,4.0,0,1.1143052703627652
1756,1,Analyst,22.0,42475,Management,19.0,2.0,0,1.4674880219028064
1757,1,Analyst,25.0,47590,IT,16.0,4.0,3,1.0212183436002737
1758,0,Analyst,23.0,46854,IT,20.0,5.0,0,2.43668720054757
1759,1,Analyst,21.0,43282,Finance,20.0,3.0,0,2.5763175906913074
1760,0,Analyst,22.0,42641,Web,15.0,3.0,0,0.9637234770704997
1761,1,Analyst,21.0,49470,Web,22.0,4.0,0,2.3408624229979464
1762,0,Analyst,22.0,48160,Marketing,16.0,4.0,0,2.403832991101985
1763,1,Analyst,24.0,41728,IT,22.0,3.0,0,2.6009582477754964
1764,0,Analyst,22.0,44976,Finance,15.0,2.0,0,1.2265571526351813
1765,1,Analyst,23.0,44820,Operations,30.0,2.0,1,0.9664613278576317
1766,1,Analyst,25.0,43833,Web,19.0,3.0,2,2.433949349760438
1767,0,Manager,32.0,100124,Web,29.0,2.0,5,3.7399041752224504
1768,0,Analyst,25.0,46572,Marketing,21.0,5.0,1,2.642026009582478
1769,0,Analyst,25.0,45680,Management,27.0,5.0,3,1.0732375085557837
1770,1,Senior Analyst,25.0,67458,Operations,21.0,3.0,0,1.106091718001369
1771,1,Director,44.0,225339,Management,23.0,5.0,16,3.8740588637919235
1772,0,Senior Manager,36.0,195984,Management,17.0,4.0,10,3.865845311430527
1773,0,Analyst,24.0,45870,Web,18.0,3.0,1,2.135523613963039
1774,0,Associate,30.0,78202,IT,16.0,3.0,3,3.682409308692676
1775,1,Analyst,21.0,43378,Management,30.0,5.0,0,2.6064339493497606
1776,1,Analyst,24.0,43587,Marketing,15.0,5.0,0,3.0116358658453115
1777,1,Analyst,22.0,46038,IT,16.0,3.0,0,2.8062970568104038
1778,1,Associate,29.0,85615,IT,30.0,3.0,3,2.861054072553046
1779,1,Analyst,23.0,42345,Web,30.0,5.0,0,2.294318959616701
